"Date","Open","low","close","high_to_low","open_to_close","high"
"Date","Open","High","Low","Close","",""
"(High-Low)","","","","","(Open-Close)",""
"2009-03-12","3422.85","3380.70","3442.55","87.05","-19.70","3467.75"
"2009-03-09","3424.35","3314.55","3339.70","132.20","84.65","3446.75"
"2009-03-06","3385.40","3338.80","3455.35","202.20","-69.95","3541.00"
"2009-03-05","3635.55","3413.50","3446.35","253.85","189.20","3667.35"
"2009-03-04","3671.20","3576.55","3586.90","112.90","84.30","3689.45"
"2009-03-03","3682.10","3621.90","3636.85","128.60","45.25","3750.50"
"2009-03-02","3831.25","3702.00","3718.35","129.25","112.90","3831.25"
"2009-02-27","3823.25","3758.40","3892.40","147.05","-69.15","3905.45"
"2009-02-26","3896.05","3781.90","3834.90","126.05","61.15","3907.95"
"2009-02-24","3923.85","3794.90","3878.60","128.95","45.25","3923.85"
"2009-02-20","4013.85","3912.35","3934.40","101.50","79.45","4013.85"
"2009-02-19","4075.85","4036.80","4059.15","120.70","16.70","4157.50"
"2009-02-18","4101.35","4039.40","4077.30","141.15","24.05","4180.55"
"2009-02-17","4303.40","4145.05","4164.30","158.35","139.10","4303.40"
"2009-02-16","4538.60","4333.90","4351.45","217.85","187.15","4551.75"
"2009-02-13","4511.35","4511.35","4565.85","90.80","-54.50","4602.15"
"2009-02-12","4476.05","4456.85","4468.35","73.15","7.70","4530.00"
"2009-02-11","4425.30","4403.30","4504.30","119.50","-79.00","4522.80"
"2009-02-10","4475.15","4455.50","4515.80","141.10","-40.65","4596.60"
"2009-02-09","4365.55","4365.55","4459.50","104.10","-93.95","4469.65"
"2009-02-06","4275.65","4275.65","4334.15","74.55","-58.50","4350.20"
"2009-02-05","4278.50","4202.40","4235.35","82.25","43.15","4284.65"
"2009-02-04","4296.30","4238.60","4251.20","113.45","45.10","4352.05"
"2009-02-03","4266.05","4191.10","4253.80","141.65","12.25","4332.75"
"2009-02-02","4403.90","4223.75","4238.15","181.60","165.75","4405.35"
"2009-01-30","4289.65","4285.20","4456.55","187.60","-166.90","4472.80"
"2009-01-29","4345.45","4336.95","4362.05","150.90","-16.60","4487.85"
"2009-01-28","4220.50","4206.35","4340.10","149.35","-119.60","4355.70"
"2009-01-27","4167.65","4111.30","4199.55","101.05","-31.90","4212.35"
"2009-01-23","4270.70","4049.90","4082.15","288.65","188.55","4338.55"
"2009-01-22","4326.25","4216.95","4289.80","122.60","36.45","4339.55"
"2009-01-21","4347.60","4230.75","4252.30","134.30","95.30","4365.05"
"2009-01-20","4495.00","4363.95","4402.35","131.05","92.65","4495.00"
"2009-01-19","4585.70","4519.85","4542.25","102.15","43.45","4622.00"
"2009-01-16","4528.90","4520.90","4581.25","75.95","-52.35","4596.85"
"2009-01-15","4598.40","4442.70","4484.65","155.70","113.75","4598.40"
"2009-01-14","4684.30","4682.10","4751.10","137.40","-66.80","4819.50"
"2009-01-13","4700.25","4605.65","4661.70","158.50","38.55","4764.15"
"2009-01-12","4862.00","4612.75","4698.00","268.75","164.00","4881.50"
"2009-01-09","4891.80","4840.00","4906.70","216.95","-14.90","5056.95"
"2009-01-07","5416.35","4954.00","4984.55","486.55","431.80","5440.55"
"2009-01-06","5333.50","5276.40","5395.30","172.40","-61.80","5448.80"
"2009-01-05","5273.45","5273.45","5359.40","97.65","-85.95","5371.10"
"2009-01-02","5154.20","5103.60","5195.10","155.05","-40.90","5258.65"
"2009-01-01","5019.20","5019.20","5116.55","115.95","-97.35","5135.15"
"2008-12-31","5094.35","4981.25","5001.55","138.10","92.80","5119.35"
"2008-12-30","4988.40","4928.45","5062.20","184.50","-73.80","5112.95"
"2008-12-29","4774.70","4684.80","4953.95","284.30","-179.25","4969.10"
"2008-12-26","4964.35","4770.20","4789.45","270.80","174.90","5041.00"
"2008-12-24","4824.95","4793.70","4930.25","168.40","-105.30","4962.10"
"2008-12-23","4986.55","4817.50","4858.35","201.50","128.20","5019.00"
"2008-12-22","5119.25","5010.25","5036.50","203.05","82.75","5213.30"
"2008-12-19","5091.15","5069.55","5144.15","157.30","-53.00","5226.85"
"2008-12-18","4785.20","4782.60","5122.95","360.30","-337.75","5142.90"
"2008-12-17","4868.50","4769.80","4789.65","159.75","78.85","4929.55"
"2008-12-16","4698.50","4677.30","4820.65","159.20","-122.15","4836.50"
"2008-12-15","4714.95","4685.40","4707.50","147.25","7.45","4832.65"
"2008-12-12","4502.55","4411.60","4655.30","275.90","-152.75","4687.50"
"2008-12-11","4557.05","4485.20","4597.15","195.90","-40.10","4681.10"
"2008-12-10","4517.65","4423.45","4550.75","149.55","-33.10","4573.00"
"2008-12-08","4502.05","4407.20","4429.85","192.30","72.20","4599.50"
"2008-12-05","4442.95","4308.55","4357.00","302.90","85.95","4611.45"
"2008-12-04","4224.95","4224.95","4446.65","235.80","-221.70","4460.75"
"2008-12-03","4161.95","4068.30","4220.35","177.20","-58.40","4245.50"
"2008-12-02","3989.00","3919.00","4099.30","204.25","-110.30","4123.25"
"2008-12-01","4317.80","4107.70","4124.30","333.50","193.50","4441.20"
"2008-11-28","4148.75","4148.75","4291.15","164.50","-142.40","4313.25"
"2008-11-26","4086.50","4005.35","4267.90","293.00","-181.40","4298.35"
"2008-11-25","4289.40","4032.55","4053.20","296.15","236.20","4328.70"
"2008-11-24","4274.30","4095.95","4164.75","259.65","109.55","4355.60"
"2008-11-21","4083.50","4052.10","4300.70","324.80","-217.20","4376.90"
"2008-11-20","4078.10","3972.15","4086.90","209.55","-8.80","4181.70"
"2008-11-19","4366.00","4213.50","4233.70","307.15","132.30","4520.65"
"2008-11-18","4474.50","4285.00","4346.75","189.50","127.75","4474.50"
"2008-11-17","4736.25","4364.35","4545.30","371.90","190.95","4736.25"
"2008-11-14","4866.50","4668.05","4719.40","258.35","147.10","4926.40"
"2008-11-12","4875.10","4685.85","4748.15","284.50","126.95","4970.35"
"2008-11-11","5207.80","4921.95","4945.70","285.85","262.10","5207.80"
"2008-11-10","5097.85","5086.05","5261.15","188.80","-163.30","5274.85"
"2008-11-07","4894.25","4804.50","5043.55","292.90","-149.30","5097.40"
"2008-11-06","4949.75","4873.45","4940.00","263.95","9.75","5137.40"
"2008-11-05","5355.45","5078.15","5121.30","353.75","234.15","5431.90"
"2008-11-04","4884.30","4807.10","5220.70","447.50","-336.40","5254.60"
"2008-11-03","4791.80","4779.60","4875.70","122.60","-83.90","4902.20"
"2008-10-31","4364.35","4364.35","4521.70","257.30","-157.35","4621.65"
"2008-10-29","4451.70","4236.00","4280.45","223.40","171.25","4459.40"
"2008-10-28","4346.75","4269.40","4315.75","112.60","31.00","4382.00"
"2008-10-27","4280.55","3799.35","4092.90","487.05","187.65","4286.40"
"2008-10-24","4769.70","4229.65","4310.05","567.00","459.65","4796.65"
"2008-10-23","4904.55","4880.60","4932.40","309.30","-27.85","5189.90"
"2008-10-22","5339.25","5075.80","5095.75","288.30","243.50","5364.10"
"2008-10-21","5373.65","5296.80","5414.50","181.60","-40.85","5478.40"
"2008-10-20","5237.60","5113.15","5284.20","364.30","-46.60","5477.45"
"2008-10-17","5557.95","5113.45","5183.55","477.95","374.40","5591.40"
"2008-10-16","5222.00","5145.80","5481.65","419.55","-259.65","5565.35"
"2008-10-15","5452.45","5348.80","5425.25","202.40","27.20","5551.20"
"2008-10-14","5694.15","5521.30","5578.40","277.70","115.75","5799.00"
"2008-10-13","5034.65","5034.65","5496.75","522.40","-462.10","5557.05"
"2008-10-10","4890.00","4662.20","4938.00","450.05","-48.00","5112.25"
"2008-10-08","5336.00","4918.30","5222.60","417.70","113.40","5336.00"
"2008-10-07","5713.25","5376.10","5457.55","422.80","255.70","5798.90"
"2008-10-06","5702.85","5522.85","5560.55","181.40","142.30","5704.25"
"2008-10-03","5920.70","5761.50","5793.35","255.80","127.35","6017.30"
"2008-10-01","5875.55","5671.70","5982.40","368.45","-106.85","6040.15"
"2008-09-30","5447.65","5296.60","5803.55","578.65","-355.90","5875.25"
"2008-09-29","5863.05","5432.20","5538.75","430.85","324.30","5863.05"
"2008-09-26","6070.60","5797.50","5828.60","273.10","242.00","6070.60"
"2008-09-25","6131.55","5969.70","6080.20","176.75","51.35","6146.45"
"2008-09-24","6091.65","6059.20","6109.65","144.00","-18.00","6203.20"
"2008-09-23","6147.50","6009.15","6033.35","249.70","114.15","6258.85"
"2008-09-22","6396.20","6256.95","6303.90","139.25","92.30","6396.20"
"2008-09-19","6281.55","6141.45","6312.05","215.75","-30.50","6357.20"
"2008-09-18","5692.65","5551.70","6077.20","550.10","-384.55","6101.80"
"2008-09-17","6169.95","5785.90","5912.50","384.05","257.45","6169.95"
"2008-09-16","5783.70","5754.35","6132.95","414.55","-349.25","6168.90"
"2008-09-15","6006.70","5758.45","5997.65","272.95","9.05","6031.40"
"2008-09-12","6405.65","6168.80","6194.15","245.55","211.50","6414.35"
"2008-09-11","6342.80","6246.55","6332.25","185.40","10.55","6431.95"
"2008-09-10","6401.40","6328.65","6427.55","156.65","-26.15","6485.30"
"2008-09-09","6469.95","6400.15","6441.35","106.20","28.60","6506.35"
"2008-09-08","6608.00","6522.05","6538.85","109.90","69.15","6631.95"
"2008-09-05","6318.25","6259.15","6288.60","129.55","29.65","6388.70"
"2008-09-04","6439.85","6324.25","6494.65","204.25","-54.80","6528.50"
"2008-09-02","6139.45","6139.45","6508.90","484.55","-369.45","6624.00"
"2008-09-01","6070.90","5941.45","6128.85","236.85","-57.95","6178.30"
"2008-08-29","5828.00","5828.00","6102.05","284.25","-274.05","6112.25"
"2008-08-28","5817.80","5686.60","5721.15","161.90","96.65","5848.50"
"2008-08-27","5978.90","5809.30","5823.55","178.05","155.35","5987.35"
"2008-08-26","5801.10","5770.90","5943.20","186.25","-142.10","5957.15"
"2008-08-25","5897.20","5842.30","5860.80","153.30","36.40","5995.60"
"2008-08-22","5671.60","5649.90","5776.05","153.70","-104.45","5803.60"
"2008-08-21","6001.65","5692.65","5711.55","309.55","290.10","6002.20"
"2008-08-20","6039.90","5985.55","6026.30","105.10","13.60","6090.65"
"2008-08-19","5928.95","5874.10","5992.40","153.80","-63.45","6027.90"
"2008-08-18","5999.15","5940.80","6015.05","173.35","-15.90","6114.15"
"2008-08-14","6305.10","6010.05","6030.05","295.05","275.05","6305.10"
"2008-08-13","6403.85","6318.05","6370.75","165.15","33.10","6483.20"
"2008-08-12","6650.20","6433.80","6490.80","320.65","159.40","6754.45"
"2008-08-11","6574.50","6574.50","6723.20","169.15","-148.70","6743.65"
"2008-08-08","6295.70","6179.05","6447.50","309.20","-151.80","6488.25"
"2008-08-07","6281.50","6281.50","6363.15","161.05","-81.65","6442.55"
"2008-08-06","6544.75","6300.50","6328.20","425.20","216.55","6725.70"
"2008-08-05","5888.85","5888.85","6371.70","523.30","-482.85","6412.15"
"2008-08-04","5932.45","5905.70","5992.40","183.90","-59.95","6089.60"
"2008-08-01","5655.35","5546.90","5961.90","442.55","-306.55","5989.45"
"2008-07-31","5762.40","5573.60","5730.05","188.80","32.35","5762.40"
"2008-07-30","5522.75","5522.75","5719.45","215.20","-196.70","5737.95"
"2008-07-29","5767.00","5394.95","5422.15","422.05","344.85","5817.00"
"2008-07-28","5900.30","5842.70","5919.15","144.50","-18.85","5987.20"
"2008-07-25","6044.60","5881.75","5917.25","165.15","127.35","6046.90"
"2008-07-24","6445.30","6103.10","6213.60","365.30","231.70","6468.40"
"2008-07-23","6033.05","6033.05","6343.15","336.55","-310.10","6369.60"
"2008-07-22","5594.80","5573.05","5793.70","285.95","-198.90","5859.00"
"2008-07-21","5448.20","5406.30","5601.50","208.55","-153.30","5614.85"
"2008-07-18","5109.30","5103.20","5389.15","315.20","-279.85","5418.40"
"2008-07-17","4906.35","4872.45","5034.75","194.00","-128.40","5066.45"
"2008-07-16","4837.60","4676.45","4726.45","251.90","111.15","4928.35"
"2008-07-15","5124.85","4790.00","4838.95","334.85","285.90","5124.85"
"2008-07-14","5179.95","5123.15","5207.75","199.05","-27.80","5322.20"
"2008-07-11","5361.40","5175.05","5240.70","229.60","120.70","5404.65"
"2008-07-10","5251.45","5210.05","5339.00","153.50","-87.55","5363.55"
"2008-07-09","5214.60","5214.60","5341.45","172.40","-126.85","5387.00"
"2008-07-08","4951.55","4843.60","5106.80","330.85","-155.25","5174.45"
"2008-07-07","5009.10","5009.10","5075.60","232.30","-66.50","5241.40"
"2008-07-04","4834.00","4796.30","4990.90","240.80","-156.90","5037.10"
"2008-07-03","4993.50","4721.75","4851.35","271.75","142.15","4993.50"
"2008-07-02","4725.00","4633.95","5025.75","443.15","-300.75","5077.10"
"2008-07-01","5042.10","4684.05","4732.85","379.15","309.25","5063.20"
"2008-06-30","5214.10","4996.85","5027.05","217.25","187.05","5214.10"
"2008-06-27","5343.90","5183.20","5210.90","160.70","133.00","5343.90"
"2008-06-26","5536.15","5425.75","5512.15","174.55","24.00","5600.30"
"2008-06-25","5382.30","5282.85","5480.70","238.30","-98.40","5521.15"
"2008-06-24","5644.15","5441.65","5489.85","252.00","154.30","5693.65"
"2008-06-23","5686.55","5555.45","5593.75","181.60","92.80","5737.05"
"2008-06-20","6003.30","5731.25","5758.60","278.15","244.70","6009.40"
"2008-06-19","6159.35","5933.90","5957.25","225.45","202.10","6159.35"
"2008-06-18","6441.50","6182.35","6200.55","272.85","240.95","6455.20"
"2008-06-17","6127.25","6119.30","6425.65","317.70","-298.40","6437.00"
"2008-06-16","6030.60","6030.60","6127.75","141.20","-97.15","6171.80"
"2008-06-13","5976.50","5962.45","5993.15","129.85","-16.65","6092.30"
"2008-06-12","5796.65","5703.10","5999.35","321.00","-202.70","6024.10"
"2008-06-11","5857.55","5853.75","5971.25","134.85","-113.70","5988.60"
"2008-06-10","5910.30","5702.50","5814.35","247.10","95.95","5949.60"
"2008-06-09","5960.90","5803.00","5949.20","184.75","11.70","5987.75"
"2008-06-06","6205.55","6113.85","6140.05","194.85","65.50","6308.70"
"2008-06-05","6151.35","5974.10","6211.80","264.70","-60.45","6238.80"
"2008-06-04","6311.25","6075.05","6113.65","275.90","197.60","6350.95"
"2008-06-03","6265.65","6190.60","6301.20","147.90","-35.55","6338.50"
"2008-06-02","6577.30","6306.25","6347.15","370.90","230.15","6677.15"
"2008-05-30","6608.60","6502.45","6584.35","149.05","24.25","6651.50"
"2008-05-29","6826.50","6526.50","6576.75","321.40","249.75","6847.90"
"2008-05-28","6595.05","6557.65","6780.90","279.75","-185.85","6837.40"
"2008-05-27","6832.45","6573.80","6593.95","276.55","238.50","6850.35"
"2008-05-26","6899.90","6745.50","6767.45","179.90","132.45","6925.40"
"2008-05-23","7170.40","6994.90","7009.05","225.70","161.35","7220.60"
"2008-05-22","7283.60","7132.30","7147.30","156.35","136.30","7288.65"
"2008-05-21","7425.35","7299.05","7374.25","126.30","51.10","7425.35"
"2008-05-20","7616.85","7405.50","7459.20","211.35","157.65","7616.85"
"2008-05-16","7559.15","7559.15","7644.60","107.75","-85.45","7666.90"
"2008-05-15","7325.15","7325.15","7508.15","199.55","-183.00","7524.70"
"2008-05-14","7288.25","7276.50","7324.85","82.25","-36.60","7358.75"
"2008-05-13","7384.80","7295.80","7340.95","175.65","43.85","7471.45"
"2008-05-12","7274.70","7140.10","7330.55","219.50","-55.85","7359.60"
"2008-05-09","7530.90","7267.90","7299.00","272.70","231.90","7540.60"
"2008-05-08","7671.85","7502.10","7518.80","169.75","153.05","7671.85"
"2008-05-07","7787.85","7661.35","7743.60","140.90","44.25","7802.25"
"2008-05-06","7842.90","7751.85","7814.55","119.45","28.35","7871.30"
"2008-05-05","7879.65","7819.90","7851.50","170.55","28.15","7990.45"
"2008-05-02","7774.10","7774.10","7871.90","126.75","-97.80","7900.85"
"2008-04-30","7765.25","7575.45","7629.00","228.75","136.25","7804.20"
"2008-04-29","7580.05","7570.45","7737.45","245.45","-157.40","7815.90"
"2008-04-28","7643.35","7567.85","7590.05","138.75","53.30","7706.60"
"2008-04-25","7409.50","7409.50","7616.30","241.90","-206.80","7651.40"
"2008-04-24","7408.35","7362.60","7391.90","84.15","16.45","7446.75"
"2008-04-23","7518.80","7298.95","7378.05","233.50","140.75","7532.45"
"2008-04-22","7402.80","7383.70","7520.90","158.55","-118.10","7542.25"
"2008-04-21","7174.45","7117.65","7425.45","334.25","-251.00","7451.90"
"2008-04-17","7045.40","7030.45","7165.05","183.35","-119.65","7213.80"
"2008-04-16","6979.85","6927.90","6951.90","124.70","27.95","7052.60"
"2008-04-15","6773.30","6687.90","6916.75","282.95","-143.45","6970.85"
"2008-04-11","6935.80","6817.55","6838.45","142.65","97.35","6960.20"
"2008-04-10","7090.60","6853.50","6872.85","237.10","217.75","7090.60"
"2008-04-09","6839.25","6805.40","7059.55","289.45","-220.30","7094.85"
"2008-04-08","6843.00","6750.40","6862.70","209.35","-19.70","6959.75"
"2008-04-07","6485.40","6485.40","6832.40","372.15","-347.00","6857.55"
"2008-04-04","6754.05","6502.00","6545.15","264.30","208.90","6766.30"
"2008-04-03","6769.90","6697.00","6746.10","139.10","23.80","6836.10"
"2008-04-02","6690.80","6690.80","6772.70","258.65","-81.90","6949.45"
"2008-04-01","6706.70","6446.70","6608.10","280.55","98.60","6727.25"
"2008-03-31","6970.55","6606.05","6655.00","364.50","315.55","6970.55"
"2008-03-28","7022.05","6751.90","7037.85","327.25","-15.80","7079.15"
"2008-03-27","7075.90","6941.05","6969.30","164.65","106.60","7105.70"
"2008-03-26","7151.65","7078.05","7120.90","152.75","30.75","7230.80"
"2008-03-25","6804.25","6804.25","7147.15","384.25","-342.90","7188.50"
"2008-03-24","6461.65","6456.80","6634.60","234.25","-172.95","6691.05"
"2008-03-19","6718.30","6379.20","6456.55","470.70","261.75","6849.90"
"2008-03-18","6493.35","6335.00","6472.80","276.15","20.55","6611.15"
"2008-03-17","6956.00","6493.05","6556.20","462.95","399.80","6956.00"
"2008-03-14","6914.15","6880.00","7106.00","244.95","-191.85","7124.95"
"2008-03-13","7226.80","6840.65","6914.65","386.15","312.15","7226.80"
"2008-03-12","7533.50","7289.05","7341.55","416.60","191.95","7705.65"
"2008-03-11","7186.10","7124.60","7356.40","357.15","-170.30","7481.75"
"2008-03-10","7163.50","6945.50","7272.50","429.70","-109.00","7375.20"
"2008-03-07","7474.30","7064.50","7268.15","409.80","206.15","7474.30"
"2008-03-05","7696.80","7519.10","7588.35","215.80","108.45","7734.90"
"2008-03-04","8032.95","7587.60","7736.60","513.40","296.35","8101.00"
"2008-03-03","8460.60","8004.70","8047.45","455.90","413.15","8460.60"
"2008-02-29","8535.85","8248.75","8688.35","509.80","-152.50","8758.55"
"2008-02-28","8683.85","8496.80","8608.25","260.35","75.60","8757.15"
"2008-02-27","8808.65","8676.00","8719.60","227.45","89.05","8903.45"
"2008-02-26","8704.35","8691.10","8742.25","119.05","-37.90","8810.15"
"2008-02-25","8715.80","8399.20","8666.50","356.80","49.30","8756.00"
"2008-02-22","8922.15","8642.00","8685.10","280.15","237.05","8922.15"
"2008-02-21","9143.80","8768.15","8946.20","491.95","197.60","9260.10"
"2008-02-20","9215.45","9056.10","9129.10","289.95","86.35","9346.05"
"2008-02-19","9438.20","9384.95","9423.45","153.75","14.75","9538.70"
"2008-02-18","9411.25","9320.40","9404.20","197.95","7.05","9518.35"
"2008-02-15","9059.20","8951.10","9380.05","452.60","-320.85","9403.70"
"2008-02-14","8911.60","8911.60","9125.20","251.60","-213.60","9163.20"
"2008-02-13","8598.25","8564.65","8748.75","240.90","-150.50","8805.55"
"2008-02-12","8586.00","8406.25","8512.35","231.65","73.65","8637.90"
"2008-02-11","8841.20","8216.90","8419.25","662.40","421.95","8879.30"
"2008-02-08","8976.60","8624.75","8817.00","375.20","159.60","8999.95"
"2008-02-07","9225.30","8925.90","8960.45","357.45","264.85","9283.35"
"2008-02-06","9169.55","9052.35","9185.65","203.70","-16.10","9256.05"
"2008-02-05","9577.30","9363.35","9397.80","213.95","179.50","9577.30"
"2008-02-04","9444.40","9424.20","9561.50","284.40","-117.10","9708.60"
"2008-02-01","9320.25","9002.20","9327.05","376.85","-6.80","9379.05"
"2008-01-31","9442.20","9147.25","9226.25","358.10","215.95","9505.35"
"2008-01-30","9635.35","9309.80","9404.15","325.55","231.20","9635.35"
"2008-01-29","9933.20","9420.75","9569.60","692.60","363.60","10113.35"
"2008-01-28","9748.35","9313.60","9901.90","624.30","-153.55","9937.90"
"2008-01-25","9170.35","9170.35","9752.25","656.95","-581.90","9827.30"
"2008-01-24","9369.10","8960.20","9133.85","670.35","235.25","9630.55"
"2008-01-23","9021.50","8889.60","9259.20","611.95","-237.70","9501.55"
"2008-01-22","8663.70","7958.95","8682.45","1,056.85","-18.75","9015.80"
"2008-01-21","9671.40","8504.65","9038.95","1,196.45","632.45","9701.10"
"2008-01-18","10168.25","9648.45","9739.90","566.85","428.35","10215.30"
"2008-01-17","10404.70","10123.70","10261.50","296.55","143.20","10420.25"
"2008-01-16","10390.45","10038.95","10346.95","358.35","43.50","10397.30"
"2008-01-15","10680.00","10433.95","10465.70","321.75","214.30","10755.70"
"2008-01-14","10614.85","10525.70","10698.35","248.45","-83.50","10774.15"
"2008-01-11","10295.70","10295.70","10561.55","338.50","-265.85","10634.20"
"2008-01-10","10442.30","10239.35","10266.85","384.85","175.45","10624.20"
"2008-01-09","10355.05","10232.55","10306.45","262.75","48.60","10495.30"
"2008-01-08","10463.85","10244.90","10355.60","313.40","108.25","10558.30"
"2008-01-07","9983.10","9948.35","10391.10","534.05","-408.00","10482.40"
"2008-01-04","10288.05","10120.90","10233.20","205.35","54.85","10326.25"
"2008-01-03","10164.00","10070.80","10100.70","194.80","63.30","10265.60"
"2008-01-02","10103.35","9862.15","10250.85","471.15","-147.50","10333.30"
"2008-01-01","9819.50","9813.95","9905.25","113.45","-85.75","9927.40"
"2007-12-31","9861.70","9790.40","9863.45","124.15","-1.75","9914.55"
"2007-12-28","9742.05","9625.30","9828.35","215.05","-86.30","9840.35"
"2007-12-27","9810.00","9746.80","9785.05","95.85","24.95","9842.65"
"2007-12-26","9545.70","9545.70","9755.20","226.30","-209.50","9772.00"
"2007-12-24","9316.45","9316.45","9563.55","264.65","-247.10","9581.10"
"2007-12-20","9275.65","9205.35","9245.45","127.50","30.20","9332.85"
"2007-12-19","9363.95","9125.45","9240.35","320.55","123.60","9446.00"
"2007-12-18","9507.90","9225.45","9279.20","282.45","228.70","9507.90"
"2007-12-17","9790.55","9362.40","9426.70","429.75","363.85","9792.15"
"2007-12-14","9886.85","9776.80","9803.15","172.15","83.70","9948.95"
"2007-12-13","10088.40","9891.90","9920.45","231.30","167.95","10123.20"
"2007-12-12","9951.25","9891.25","10056.70","195.35","-105.45","10086.60"
"2007-12-11","9961.65","9899.95","10090.70","224.80","-129.05","10124.75"
"2007-12-10","9800.20","9723.60","9864.60","165.70","-64.40","9889.30"
"2007-12-07","9677.85","9605.45","9796.10","199.10","-118.25","9804.55"
"2007-12-06","9644.80","9559.75","9620.15","199.95","24.65","9759.70"
"2007-12-05","9373.45","9373.45","9581.30","231.80","-207.85","9605.25"
"2007-12-04","9404.15","9341.05","9367.10","111.65","37.05","9452.70"
"2007-12-03","9391.20","9384.35","9397.55","81.85","-6.35","9466.20"
"2007-11-30","9230.80","9185.00","9375.75","252.95","-144.95","9437.95"
"2007-11-29","9124.80","9063.25","9124.40","210.00","0.40","9273.25"
"2007-11-28","9043.60","8938.10","8970.85","278.05","72.75","9216.15"
"2007-11-27","9087.60","8977.95","9070.75","121.00","16.85","9098.95"
"2007-11-26","9136.05","9093.40","9122.45","161.65","13.60","9255.05"
"2007-11-23","9051.75","8821.15","8977.90","306.45","73.85","9127.60"
"2007-11-22","8835.25","8650.00","8998.80","434.20","-163.55","9084.20"
"2007-11-21","9272.20","8766.35","8829.80","525.30","442.40","9291.65"
"2007-11-20","9356.40","9210.10","9277.85","364.75","78.55","9574.85"
"2007-11-19","9541.10","9367.85","9396.25","227.60","144.85","9595.45"
"2007-11-16","9476.85","9272.35","9474.15","266.30","2.70","9538.65"
"2007-11-15","9560.20","9422.35","9454.70","179.10","105.50","9601.45"
"2007-11-14","9230.65","9230.65","9613.05","421.20","-382.40","9651.85"
"2007-11-13","8761.35","8642.85","9060.00","506.15","-298.65","9149.00"
"2007-11-12","8596.15","8429.35","8758.20","390.55","-162.05","8819.90"
"2007-11-09","8887.45","8671.40","8760.75","358.00","126.70","9029.40"
"2007-11-08","9090.80","8816.95","8876.25","273.85","214.55","9090.80"
"2007-11-07","9215.40","9049.65","9090.20","338.40","125.20","9388.05"
"2007-11-06","9383.55","9129.85","9216.30","420.80","167.25","9550.65"
"2007-11-05","9549.80","9346.25","9397.55","346.25","152.25","9692.50"
"2007-11-02","8953.40","8898.20","9560.70","712.50","-607.30","9610.70"
"2007-11-01","9220.40","9032.70","9198.60","325.30","21.80","9358.00"
"2007-10-31","8906.30","8839.40","9013.15","277.40","-106.85","9116.80"
"2007-10-30","9024.55","8832.50","8934.15","405.30","90.40","9237.80"
"2007-10-29","8918.05","8865.65","9000.75","256.70","-82.70","9122.35"
"2007-10-26","8426.40","8257.05","8749.90","547.85","-323.50","8804.90"
"2007-10-25","8228.20","8185.55","8428.65","342.70","-200.45","8528.25"
"2007-10-24","8167.95","8058.55","8228.65","218.10","-60.70","8276.65"
"2007-10-23","7621.05","7621.05","8101.10","497.70","-480.05","8118.75"
"2007-10-22","7374.35","7289.20","7568.00","332.45","-193.65","7621.65"
"2007-10-19","7637.40","7279.30","7423.80","439.60","213.60","7718.90"
"2007-10-18","8055.15","7519.70","7608.75","672.75","446.40","8192.45"
"2007-10-17","8071.55","7641.50","8099.90","576.60","-28.35","8218.10"
"2007-10-16","8361.40","8240.30","8452.20","251.35","-90.80","8491.65"
"2007-10-15","7962.55","7962.55","8286.30","343.80","-323.75","8306.35"
"2007-10-12","8093.65","7889.80","7934.00","242.30","159.65","8132.10"
"2007-10-11","8054.30","8005.50","8158.80","172.25","-104.50","8177.75"
"2007-10-10","7960.65","7907.35","8030.65","173.70","-70.00","8081.05"
"2007-10-09","7580.90","7535.05","7895.85","381.40","-314.95","7916.45"
"2007-10-08","7853.15","7516.45","7626.40","419.00","226.75","7935.45"
"2007-10-05","8038.10","7789.70","7845.25","276.85","192.85","8066.55"
"2007-10-04","8083.30","7828.65","8035.90","258.05","47.40","8086.70"
"2007-10-03","8029.80","7820.25","8097.90","415.55","-68.10","8235.80"
"2007-10-01","8008.55","7913.30","7987.50","171.85","21.05","8085.15"
"2007-09-28","7838.25","7836.05","8042.20","246.80","-203.95","8082.85"
"2007-09-27","7804.55","7747.10","7833.65","119.40","-29.10","7866.50"
"2007-09-26","7647.10","7591.80","7755.90","238.05","-108.80","7829.85"
"2007-09-25","7658.50","7490.20","7629.15","204.05","29.35","7694.25"
"2007-09-24","7514.40","7514.40","7650.90","146.65","-136.50","7661.05"
"2007-09-21","7378.30","7367.15","7464.50","139.20","-86.20","7506.35"
"2007-09-20","7404.95","7343.60","7390.15","119.30","14.80","7462.90"
"2007-09-19","7111.00","7111.00","7401.85","308.35","-290.85","7419.35"
"2007-09-18","6921.15","6883.60","7059.65","195.35","-138.50","7078.95"
"2007-09-17","6898.00","6843.00","6897.10","134.20","0.90","6977.20"
"2007-09-14","6941.90","6898.70","6912.15","164.20","29.75","7062.90"
"2007-09-13","6789.30","6789.30","6904.20","122.75","-114.90","6912.05"
"2007-09-12","6837.45","6773.65","6784.40","102.30","53.05","6875.95"
"2007-09-11","6903.15","6805.00","6815.60","110.35","87.55","6915.35"
"2007-09-10","6787.65","6740.70","6870.35","142.30","-82.70","6883.00"
"2007-09-07","6839.90","6820.65","6842.95","101.95","-3.05","6922.60"
"2007-09-06","6718.90","6673.75","6868.85","204.55","-149.95","6878.30"
